algorithm,num_elements,order,execution_time,replication
quick,10000,ordered,385795,1
quick,10000,ordered,369795,2
quick,10000,ordered,368588,3
quick,10000,ordered,402398,4
quick,10000,ordered,370399,5
quick,10000,ordered,415983,6
quick,10000,ordered,370097,7
quick,10000,ordered,367984,8
quick,10000,ordered,371003,9
quick,10000,ordered,370400,10
merge,10000,ordered,371305,1
merge,10000,ordered,369192,2
merge,10000,ordered,416888,3
merge,10000,ordered,371003,4
merge,10000,ordered,422624,5
merge,10000,ordered,367381,6
merge,10000,ordered,369796,7
merge,10000,ordered,367381,8
merge,10000,ordered,369795,9
merge,10000,ordered,368286,10
quick,10000,ordered,382776,1
quick,10000,ordered,371003,2
quick,10000,ordered,367984,3
quick,10000,ordered,367984,4
quick,10000,ordered,370399,5
quick,10000,ordered,370701,6
quick,10000,ordered,374324,7
quick,10000,ordered,371305,8
quick,10000,ordered,393342,9
quick,10000,ordered,380663,10
quick,10000,ordered,425945,1
quick,10000,ordered,395153,2
quick,10000,ordered,390323,3
quick,10000,ordered,387606,4
quick,10000,ordered,374625,5
quick,10000,ordered,377342,6
quick,10000,ordered,370399,7
quick,10000,ordered,420812,8
quick,10000,ordered,377645,9
quick,10000,ordered,374626,10
merge,10000,ordered,371607,1
merge,10000,ordered,406322,2
merge,10000,ordered,404813,3
merge,10000,ordered,403605,4
merge,10000,ordered,399983,5
merge,10000,ordered,371305,6
merge,10000,ordered,372815,7
merge,10000,ordered,400587,8
merge,10000,ordered,383984,9
merge,10000,ordered,409039,10
quick,10000,ordered,489338,1
quick,10000,ordered,412058,2
quick,10000,ordered,412963,3
quick,10000,ordered,395455,4
quick,10000,ordered,374022,5
quick,10000,ordered,372211,6
quick,10000,ordered,383681,7
quick,10000,ordered,412359,8
quick,10000,ordered,371305,9
quick,10000,ordered,373116,10
quick,10000,ordered,390625,1
quick,10000,ordered,372814,2
quick,10000,ordered,373116,3
quick,10000,ordered,373117,4
quick,10000,ordered,448886,5
quick,10000,ordered,391530,6
quick,10000,ordered,371909,7
quick,10000,ordered,412964,8
quick,10000,ordered,441944,9
quick,10000,ordered,369795,10
merge,10000,ordered,375833,1
merge,10000,ordered,371305,2
merge,10000,ordered,388814,3
merge,10000,ordered,371305,4
merge,10000,ordered,370701,5
merge,10000,ordered,372211,6
merge,10000,ordered,372815,7
merge,10000,ordered,374927,8
merge,10000,ordered,376437,9
merge,10000,ordered,373418,10
quick,10000,ordered,407831,1
quick,10000,ordered,372512,2
quick,10000,ordered,374323,3
quick,10000,ordered,372210,4
quick,10000,ordered,412963,5
quick,10000,ordered,378248,6
quick,10000,ordered,374626,7
quick,10000,ordered,374324,8
quick,10000,ordered,439529,9
quick,10000,ordered,443453,10
quick,10000,ordered,388511,1
quick,10000,ordered,371909,2
quick,10000,ordered,371909,3
quick,10000,ordered,414473,4
quick,10000,ordered,393644,5
quick,10000,ordered,415982,6
quick,10000,ordered,386398,7
quick,10000,ordered,371607,8
quick,10000,ordered,371305,9
quick,10000,ordered,375531,10
merge,10000,ordered,371305,1
merge,10000,ordered,371607,2
merge,10000,ordered,373418,3
merge,10000,ordered,374022,4
merge,10000,ordered,373720,5
merge,10000,ordered,375833,6
merge,10000,ordered,394247,7
merge,10000,ordered,435906,8
merge,10000,ordered,453717,9
merge,10000,ordered,405417,10
quick,10000,ordered,380059,1
quick,10000,ordered,447679,2
quick,10000,ordered,371003,3
quick,10000,ordered,409643,4
quick,10000,ordered,413568,5
quick,10000,ordered,374324,6
quick,10000,ordered,370399,7
quick,10000,ordered,373116,8
quick,10000,ordered,413870,9
quick,10000,ordered,396662,10
quick,10000,ordered,401190,1
quick,10000,ordered,403001,2
quick,10000,ordered,368890,3
quick,10000,ordered,388210,4
quick,10000,ordered,369494,5
quick,10000,ordered,369192,6
quick,10000,ordered,390625,7
quick,10000,ordered,378550,8
quick,10000,ordered,373116,9
quick,10000,ordered,427755,10
merge,10000,ordered,413567,1
merge,10000,ordered,402700,2
merge,10000,ordered,474545,3
merge,10000,ordered,473942,4
merge,10000,ordered,426246,5
merge,10000,ordered,386399,6
merge,10000,ordered,384286,7
merge,10000,ordered,405719,8
merge,10000,ordered,386097,9
merge,10000,ordered,422020,10
quick,10000,ordered,397568,1
quick,10000,ordered,384285,2
quick,10000,ordered,383380,3
quick,10000,ordered,398474,4
quick,10000,ordered,399380,5
quick,10000,ordered,378248,6
quick,10000,ordered,378550,7
quick,10000,ordered,380964,8
quick,10000,ordered,380663,9
quick,10000,ordered,391531,10
quick,10000,ordered,405416,1
quick,10000,ordered,381266,2
quick,10000,ordered,403605,3
quick,10000,ordered,436510,4
quick,10000,ordered,379154,5
quick,10000,ordered,378851,6
quick,10000,ordered,386399,7
quick,10000,ordered,378852,8
quick,10000,ordered,380965,9
quick,10000,ordered,384285,10
merge,10000,ordered,394247,1
merge,10000,ordered,414473,2
merge,10000,ordered,376135,3
merge,10000,ordered,397266,4
merge,10000,ordered,447378,5
merge,10000,ordered,399077,6
merge,10000,ordered,396360,7
merge,10000,ordered,380663,8
merge,10000,ordered,410851,9
merge,10000,ordered,369192,10
quick,10000,ordered,382172,1
quick,10000,ordered,409945,2
quick,10000,ordered,392738,3
quick,10000,ordered,374022,4
quick,10000,ordered,374927,5
quick,10000,ordered,420812,6
quick,10000,ordered,374022,7
quick,10000,ordered,418096,8
quick,10000,ordered,374324,9
quick,10000,ordered,376135,10
quick,10000,ordered,408133,1
quick,10000,ordered,374324,2
quick,10000,ordered,389417,3
quick,10000,ordered,390021,4
quick,10000,ordered,380663,5
quick,10000,ordered,374928,6
quick,10000,ordered,387002,7
quick,10000,ordered,366776,8
quick,10000,ordered,368588,9
quick,10000,ordered,371305,10
merge,10000,ordered,391229,1
merge,10000,ordered,418096,2
merge,10000,ordered,416586,3
merge,10000,ordered,442246,4
merge,10000,ordered,394851,5
merge,10000,ordered,426246,6
merge,10000,ordered,434396,7
merge,10000,ordered,392436,8
merge,10000,ordered,378852,9
merge,10000,ordered,409040,10
quick,10000,ordered,390021,1
quick,10000,ordered,412964,2
quick,10000,ordered,393040,3
quick,10000,ordered,371003,4
quick,10000,ordered,392135,5
quick,10000,ordered,409039,6
quick,10000,ordered,401795,7
quick,10000,ordered,402398,8
quick,10000,ordered,400285,9
quick,10000,ordered,400889,10
quick,10000,ordered,427152,1
quick,10000,ordered,381871,2
quick,10000,ordered,406624,3
quick,10000,ordered,384286,4
quick,10000,ordered,445566,5
quick,10000,ordered,393644,6
quick,10000,ordered,414473,7
quick,10000,ordered,406625,8
quick,10000,ordered,380965,9
quick,10000,ordered,415077,10
merge,10000,ordered,393040,1
merge,10000,ordered,393040,2
merge,10000,ordered,393040,3
merge,10000,ordered,371607,4
merge,10000,ordered,391530,5
merge,10000,ordered,393040,6
merge,10000,ordered,393040,7
merge,10000,ordered,396663,8
merge,10000,ordered,371607,9
merge,10000,ordered,392436,10
quick,10000,ordered,415077,1
quick,10000,ordered,392134,2
quick,10000,ordered,372512,3
quick,10000,ordered,391530,4
quick,10000,ordered,392436,5
quick,10000,ordered,418699,6
quick,10000,ordered,392134,7
quick,10000,ordered,376135,8
quick,10000,ordered,413265,9
quick,10000,ordered,425643,10
quick,10000,ordered,401190,1
quick,10000,ordered,415076,2
quick,10000,ordered,392436,3
quick,10000,ordered,390927,4
quick,10000,ordered,408134,5
quick,10000,ordered,380965,6
quick,10000,ordered,412360,7
quick,10000,ordered,377343,8
quick,10000,ordered,377041,9
quick,10000,ordered,380362,10
merge,10000,ordered,402096,1
merge,10000,ordered,379455,2
merge,10000,ordered,381266,3
merge,10000,ordered,379757,4
merge,10000,ordered,381870,5
merge,10000,ordered,385493,6
merge,10000,ordered,409039,7
merge,10000,ordered,399983,8
merge,10000,ordered,402096,9
merge,10000,ordered,404511,10
quick,10000,ordered,408133,1
quick,10000,ordered,381266,2
quick,10000,ordered,378550,3
quick,10000,ordered,399983,4
quick,10000,ordered,381266,5
quick,10000,ordered,379757,6
quick,10000,ordered,412057,7
quick,10000,ordered,402096,8
quick,10000,ordered,403304,9
quick,10000,ordered,380965,10
quick,10000,ordered,418397,1
quick,10000,ordered,398474,2
quick,10000,ordered,377946,3
quick,10000,ordered,378550,4
quick,10000,ordered,382474,5
quick,10000,ordered,380663,6
quick,10000,ordered,410247,7
quick,10000,ordered,414775,8
quick,10000,ordered,412058,9
quick,10000,ordered,381871,10
merge,10000,ordered,380361,1
merge,10000,ordered,393342,2
merge,10000,ordered,392436,3
merge,10000,ordered,396662,4
merge,10000,ordered,386097,5
merge,10000,ordered,379154,6
merge,10000,ordered,381266,7
merge,10000,ordered,381870,8
merge,10000,ordered,381568,9
merge,10000,ordered,379154,10
quick,10000,ordered,403605,1
quick,10000,ordered,394247,2
quick,10000,ordered,383984,3
quick,10000,ordered,385493,4
quick,10000,ordered,399380,5
quick,10000,ordered,392738,6
quick,10000,ordered,396059,7
quick,10000,ordered,416586,8
quick,10000,ordered,394851,9
quick,10000,ordered,372210,10
quick,10000,ordered,427756,1
quick,10000,ordered,424737,2
quick,10000,ordered,412964,3
quick,10000,ordered,390625,4
quick,10000,ordered,371909,5
quick,10000,ordered,390625,6
quick,10000,ordered,409040,7
quick,10000,ordered,409643,8
quick,10000,ordered,392437,9
quick,10000,ordered,404511,10
merge,10000,ordered,398775,1
merge,10000,ordered,395757,2
merge,10000,ordered,391229,3
merge,10000,ordered,387607,4
merge,10000,ordered,422926,5
merge,10000,ordered,413869,6
merge,10000,ordered,415378,7
merge,10000,ordered,412058,8
merge,10000,ordered,494772,9
merge,10000,ordered,544882,10
quick,10000,ordered,573561,1
quick,10000,ordered,602540,2
quick,10000,ordered,663519,3
quick,10000,ordered,559675,4
quick,10000,ordered,571750,5
quick,10000,ordered,567825,6
quick,10000,ordered,575975,7
quick,10000,ordered,548806,8
quick,10000,ordered,610087,9
quick,10000,ordered,550316,10
quick,10000,ordered,633935,1
quick,10000,ordered,616125,2
quick,10000,ordered,542468,3
quick,10000,ordered,554543,4
quick,10000,ordered,535524,5
quick,10000,ordered,569032,6
quick,10000,ordered,535826,7
quick,10000,ordered,566013,8
quick,10000,ordered,606465,9
quick,10000,ordered,563599,10
merge,10000,ordered,420511,1
merge,10000,ordered,433793,2
merge,10000,ordered,466697,3
merge,10000,ordered,400888,4
merge,10000,ordered,397870,5
merge,10000,ordered,412964,6
merge,10000,ordered,406624,7
merge,10000,ordered,394851,8
merge,10000,ordered,398473,9
merge,10000,ordered,387003,10
quick,10000,ordered,384890,1
quick,10000,ordered,400587,2
quick,10000,ordered,460962,3
quick,10000,ordered,387002,4
quick,10000,ordered,394851,5
quick,10000,ordered,376738,6
quick,10000,ordered,438925,7
quick,10000,ordered,387908,8
quick,10000,ordered,550014,9
quick,10000,ordered,631218,10
quick,10000,ordered,596201,1
quick,10000,ordered,547600,2
quick,10000,ordered,532808,3
quick,10000,ordered,550316,4
quick,10000,ordered,554543,5
quick,10000,ordered,548505,6
quick,10000,ordered,558768,7
quick,10000,ordered,592880,8
quick,10000,ordered,639972,9
quick,10000,ordered,545789,10
merge,10000,ordered,525562,1
merge,10000,ordered,530694,2
merge,10000,ordered,555448,3
merge,10000,ordered,559976,4
merge,10000,ordered,564806,5
merge,10000,ordered,583220,6
merge,10000,ordered,636954,7
merge,10000,ordered,620954,8
merge,10000,ordered,541260,9
merge,10000,ordered,546392,10
quick,10000,ordered,533109,1
quick,10000,ordered,532506,2
quick,10000,ordered,557260,3
quick,10000,ordered,626389,4
quick,10000,ordered,558466,5
quick,10000,ordered,588956,6
quick,10000,ordered,620653,7
quick,10000,ordered,564504,8
quick,10000,ordered,527072,9
quick,10000,ordered,535524,10
quick,10000,ordered,566920,1
quick,10000,ordered,585032,2
quick,10000,ordered,563297,3
quick,10000,ordered,558466,4
quick,10000,ordered,592880,5
quick,10000,ordered,617634,6
quick,10000,ordered,581108,7
quick,10000,ordered,551826,8
quick,10000,ordered,552128,9
quick,10000,ordered,552732,10
merge,10000,ordered,569636,1
merge,10000,ordered,545486,2
merge,10000,ordered,559373,3
merge,10000,ordered,590164,4
merge,10000,ordered,639973,5
merge,10000,ordered,538543,6
merge,10000,ordered,528582,7
merge,10000,ordered,532506,8
merge,10000,ordered,531600,9
merge,10000,ordered,566315,10
quick,10000,ordered,589559,1
quick,10000,ordered,557863,2
quick,10000,ordered,665632,3
quick,10000,ordered,617635,4
quick,10000,ordered,558467,5
quick,10000,ordered,526166,6
quick,10000,ordered,530996,7
quick,10000,ordered,533109,8
quick,10000,ordered,536128,9
quick,10000,ordered,577485,10
quick,10000,ordered,584428,1
quick,10000,ordered,590163,2
quick,10000,ordered,619747,3
quick,10000,ordered,561183,4
quick,10000,ordered,525261,5
quick,10000,ordered,530996,6
quick,10000,ordered,610691,7
quick,10000,ordered,587446,8
quick,10000,ordered,548203,9
quick,10000,ordered,589258,10
merge,10000,ordered,602239,1
merge,10000,ordered,636049,2
merge,10000,ordered,582617,3
merge,10000,ordered,533110,4
merge,10000,ordered,536128,5
merge,10000,ordered,536430,6
merge,10000,ordered,537638,7
merge,10000,ordered,572655,8
merge,10000,ordered,564203,9
merge,10000,ordered,594692,10
quick,10000,ordered,594088,1
quick,10000,ordered,573862,2
quick,10000,ordered,504733,3
quick,10000,ordered,510771,4
quick,10000,ordered,519827,5
quick,10000,ordered,539750,6
quick,10000,ordered,523449,7
quick,10000,ordered,543071,8
quick,10000,ordered,604050,9
quick,10000,ordered,620049,10
quick,10000,ordered,540657,1
quick,10000,ordered,531902,2
quick,10000,ordered,512582,3
quick,10000,ordered,514996,4
quick,10000,ordered,521336,5
quick,10000,ordered,525864,6
quick,10000,ordered,578089,7
quick,10000,ordered,580202,8
quick,10000,ordered,621558,9
quick,10000,ordered,521638,10
merge,10000,ordered,509261,1
merge,10000,ordered,534015,2
merge,10000,ordered,610390,3
merge,10000,ordered,521940,4
merge,10000,ordered,522845,5
merge,10000,ordered,541863,6
merge,10000,ordered,613710,7
merge,10000,ordered,604653,8
merge,10000,ordered,543977,9
merge,10000,ordered,534920,10
quick,10000,ordered,567221,1
quick,10000,ordered,665632,2
quick,10000,ordered,681631,3
quick,10000,ordered,543373,4
quick,10000,ordered,567824,5
quick,10000,ordered,584730,6
quick,10000,ordered,591673,7
quick,10000,ordered,524053,8
quick,10000,ordered,510771,9
quick,10000,ordered,581107,10
quick,10000,ordered,554844,1
quick,10000,ordered,547297,2
quick,10000,ordered,524053,3
quick,10000,ordered,548204,4
quick,10000,ordered,639973,5
quick,10000,ordered,621860,6
quick,10000,ordered,518317,7
quick,10000,ordered,505337,8
quick,10000,ordered,536430,9
quick,10000,ordered,514393,10
merge,10000,ordered,542166,1
merge,10000,ordered,521940,2
merge,10000,ordered,544279,3
merge,10000,ordered,612502,4
merge,10000,ordered,578692,5
merge,10000,ordered,564806,6
merge,10000,ordered,530996,7
merge,10000,ordered,550316,8
merge,10000,ordered,582314,9
merge,10000,ordered,521940,10
quick,10000,ordered,565712,1
quick,10000,ordered,599522,2
quick,10000,ordered,608578,3
quick,10000,ordered,618842,4
quick,10000,ordered,518922,5
quick,10000,ordered,508053,6
quick,10000,ordered,516205,7
quick,10000,ordered,538242,8
quick,10000,ordered,520733,9
quick,10000,ordered,521035,10
quick,10000,ordered,593182,1
quick,10000,ordered,591069,2
quick,10000,ordered,605559,3
quick,10000,ordered,521940,4
quick,10000,ordered,510771,5
quick,10000,ordered,573258,6
quick,10000,ordered,517714,7
quick,10000,ordered,520732,8
quick,10000,ordered,521034,9
quick,10000,ordered,546090,10
merge,10000,ordered,585635,1
merge,10000,ordered,641482,2
merge,10000,ordered,542165,3
merge,10000,ordered,508959,4
merge,10000,ordered,535826,5
merge,10000,ordered,523449,6
merge,10000,ordered,544883,7
merge,10000,ordered,535524,8
merge,10000,ordered,544278,9
merge,10000,ordered,612201,10
quick,10000,ordered,578693,1
quick,10000,ordered,606766,2
quick,10000,ordered,508959,3
quick,10000,ordered,520732,4
quick,10000,ordered,548505,5
quick,10000,ordered,521337,6
quick,10000,ordered,523751,7
quick,10000,ordered,543675,8
quick,10000,ordered,630917,9
quick,10000,ordered,610088,10
quick,10000,ordered,542468,1
quick,10000,ordered,529487,2
quick,10000,ordered,511677,3
quick,10000,ordered,516205,4
quick,10000,ordered,519827,5
quick,10000,ordered,543675,6
quick,10000,ordered,543675,7
quick,10000,ordered,586239,8
quick,10000,ordered,582617,9
quick,10000,ordered,521337,10
merge,10000,ordered,529185,1
merge,10000,ordered,512582,2
merge,10000,ordered,566013,3
merge,10000,ordered,518921,4
merge,10000,ordered,525261,5
merge,10000,ordered,546090,6
merge,10000,ordered,585032,7
merge,10000,ordered,583221,8
merge,10000,ordered,583523,9
merge,10000,ordered,506847,10
quick,10000,ordered,560278,1
quick,10000,ordered,593484,2
quick,10000,ordered,538241,3
quick,10000,ordered,518619,4
quick,10000,ordered,559674,5
quick,10000,ordered,584126,6
quick,10000,ordered,609181,7
quick,10000,ordered,522544,8
quick,10000,ordered,514394,9
quick,10000,ordered,569334,10
quick,10000,unordered,4195444,1
quick,10000,unordered,1853204,2
quick,10000,unordered,1843242,3
quick,10000,unordered,1842941,4
quick,10000,unordered,1850790,5
quick,10000,unordered,1116934,6
quick,10000,unordered,617634,7
quick,10000,unordered,647821,8
quick,10000,unordered,628803,9
quick,10000,unordered,614615,10
merge,10000,unordered,629106,1
merge,10000,unordered,614917,2
merge,10000,unordered,614011,3
merge,10000,unordered,632426,4
merge,10000,unordered,613106,5
merge,10000,unordered,610993,6
merge,10000,unordered,613709,7
merge,10000,unordered,661406,8
merge,10000,unordered,614313,9
merge,10000,unordered,665632,10
quick,10000,unordered,596805,1
quick,10000,unordered,597107,2
quick,10000,unordered,595295,3
quick,10000,unordered,638463,4
quick,10000,unordered,599522,5
quick,10000,unordered,615521,6
quick,10000,unordered,599824,7
quick,10000,unordered,768873,8
quick,10000,unordered,610992,9
quick,10000,unordered,639671,10
quick,10000,unordered,910452,1
quick,10000,unordered,1117235,2
quick,10000,unordered,738383,3
quick,10000,unordered,688273,4
quick,10000,unordered,657783,5
quick,10000,unordered,611596,6
quick,10000,unordered,613407,7
quick,10000,unordered,623068,8
quick,10000,unordered,628501,9
quick,10000,unordered,629709,10
merge,10000,unordered,611597,1
merge,10000,unordered,617634,2
